Date,Unnamed: 0,Unnamed: 1,open,close,high,low,Money,Factor,mean_candle,label,action,%body,%upper-shadow,%lower-shadow,MA,trend,open_norm,high_norm,low_norm,close_norm
2007-05-17,000858.XSHE,0,20.16,20.27,21.0,20.14,2075800616.0,14.544,20.27,['inverse hammer'],None,0.12790697674418547,0.8488372093023266,0.023255813953487893,,0,0.03354418830971352,0.03512003623735467,0.03639019639668885,0.034748550838163875
2007-05-18,000858.XSHE,1,20.28,19.97,20.32,19.78,1321687603.0,14.544,19.97,['bearish engulfing'],None,0.5740740740740792,0.07407407407407261,0.3518518518518482,,0,0.03390912961498693,0.03306658613921184,0.03522155494237948,0.03380855397148677
2007-05-21,000858.XSHE,2,19.1,20.0,20.48,19.03,1345574406.0,14.544,20.0,[],None,0.6206896551724131,0.33103448275862113,0.04827586206896574,,0,0.030320540113131806,0.03354975086818663,0.03278688524590164,0.03390255365815448
2007-05-22,000858.XSHE,3,19.99,19.82,20.23,19.7,1330814793.0,14.544,19.82,[],None,0.3207547169811279,0.45283018867924807,0.22641509433962403,,0,0.03302718812724287,0.032794805979163524,0.03496185684142185,0.03333855553814821
2007-05-23,000858.XSHE,4,19.8,20.16,20.48,19.67,1369240363.0,14.544,20.16,"['bullish engulfing', 'piercing line']",None,0.4444444444444444,0.3950617283950627,0.16049382716049285,,0,0.032449364393893315,0.03354975086818663,0.03486447005356273,0.03440388532038227
2007-05-24,000858.XSHE,5,20.13,19.77,20.21,19.41,1290870966.0,14.544,19.77,[],None,0.4499999999999989,0.10000000000000223,0.4499999999999989,,0,0.033452952983395165,0.03273441038804168,0.034020451225450415,0.03318188939370202
2007-05-25,000858.XSHE,6,19.76,20.28,20.82,19.38,1770766613.0,14.544,20.28,['bullish engulfing'],None,0.3611111111111105,0.37499999999999906,0.26388888888889045,,0,0.032327717292135516,0.03457647591725804,0.0339230644375913,0.034779884067053124
2007-05-28,000858.XSHE,7,20.31,21.05,21.47,20.31,1823559099.0,14.544,21.05,[],None,0.6379310344827602,0.3620689655172397,0.0,,0,0.034000364941305275,0.0365393326287181,0.036942054861223816,0.037192542691524375
2007-05-29,000858.XSHE,8,21.46,22.04,22.16,21.32,2034839648.0,14.544,22.04,['three white soldiers'],None,0.6904761904761886,0.14285714285714407,0.16666666666666738,,0,0.03749771911684205,0.03862298052242187,0.040220743385813995,0.04029453235155883
2007-05-30,000858.XSHE,9,20.63,21.05,22.83,20.48,3100139486.0,14.544,21.05,"['inverse hammer', 'three white soldiers']",None,0.17872340425532005,0.757446808510638,0.063829787234042,,0,0.03497354175536768,0.04064623282500378,0.0374939133257588,0.037192542691524375
