Date,Unnamed: 0,Unnamed: 1,open,close,high,low,Money,Factor,mean_candle,label,action,%body,%upper-shadow,%lower-shadow,MA,trend,open_norm,high_norm,low_norm,close_norm
2007-11-26,600519.XSHG,57,102.51,103.56,103.94,101.06,154008451.0,4.317,103.56,['hammer'],None,0.3645833333333329,0.1319444444444431,0.503472222222224,104.49100000000001,1,0.022037183560863906,0.02174074410088497,0.02274690092557859,0.022378175760099962
2007-11-27,600519.XSHG,58,103.32,105.18,106.26,101.93,199433858.0,4.317,105.18,[],buy,0.42956120092379085,0.24942263279445698,0.32101616628175217,104.33899999999998,1,0.022376281560185708,0.02269746880335184,0.02312637942615872,0.023052894627238654
2007-11-28,600519.XSHG,59,104.07,102.0,105.22,99.33,201326440.0,4.317,102.0,['hanging man'],None,0.3514431239388783,0.1952461799660451,0.4533106960950766,103.92349999999999,1,0.022690261189187377,0.022268592212590827,0.021992305746264092,0.021728446480633073
2007-11-29,600519.XSHG,60,101.08,101.35,103.37,99.61,323298143.0,4.317,101.35,[],sell,0.07180851063829671,0.5372340425531935,0.3909574468085098,103.65450000000001,1,0.021438529068234055,0.02150568673864096,0.02211443675794505,0.021457725947521863
2007-11-30,600519.XSHG,61,102.68,100.19,102.68,99.91,248057710.0,4.317,100.19,['bearish engulfing'],None,0.8989169675090253,0.0,0.10108303249097476,103.349,0,0.022108352276770958,0.02122114361592452,0.02224529141331751,0.020974593919200334
2007-12-03,600519.XSHG,62,99.64,100.56,101.06,99.62,147689836.0,4.317,100.56,[],None,0.6388888888888911,0.34722222222222276,0.013888888888886147,103.1215,0,0.02083568818055085,0.020553085849546796,0.022118798579790804,0.02112869637650979
2007-12-04,600519.XSHG,63,100.77,101.93,103.08,100.77,158913696.0,4.317,101.93,[],None,0.5021645021645064,0.49783549783549363,0.0,102.9645,0,0.021308750821580028,0.0213860961508326,0.022620408092051885,0.02169929196168264
2007-12-05,600519.XSHG,64,101.99,105.69,106.84,101.99,180611804.0,4.317,105.69,['three white soldiers'],None,0.7628865979381436,0.23711340206185644,0.0,103.0895,0,0.021819491018089415,0.022936649978968552,0.023152550357233206,0.02326530612244898
2007-12-06,600519.XSHG,65,106.82,106.48,106.82,104.82,96863844.0,4.317,106.48,['hanging man'],None,0.1699999999999946,0.0,0.8300000000000054,103.3885,0,0.023841519828860167,0.02292840235222315,0.024386945939580035,0.02359433569346106
2007-12-07,600519.XSHG,66,106.78,111.48,112.04,106.78,222166859.0,4.317,111.48,[],None,0.8935361216730034,0.10646387832699652,0.0,104.00999999999999,0,0.02382477424864675,0.0250810329327736,0.02524186302134675,0.025676801332778013
2007-12-11,600519.XSHG,67,114.92,116.49,119.08,114.64,596580876.0,4.317,116.49,['inverse hammer'],None,0.35360360360360227,0.5833333333333344,0.06306306306306335,104.9165,0,0.02723249982207821,0.027984197547155806,0.028670254992105095,0.027763431903373596
2007-12-12,600519.XSHG,68,116.31,116.54,119.08,115.48,511973884.0,4.317,116.54,[],None,0.06388888888889009,0.7055555555555545,0.23055555555555546,105.60999999999999,0,0.027814408734494644,0.027984197547155806,0.029036648027147973,0.027784256559766768
2007-12-13,600519.XSHG,69,115.5,115.78,117.52,113.77,349075780.0,4.317,115.78,[],None,0.07466666666666696,0.46399999999999864,0.46133333333333437,106.0,0,0.027475310735172835,0.027340882661014292,0.028290776491524974,0.02746772178259059
2007-12-14,600519.XSHG,70,114.92,124.74,125.83,113.79,331667409.0,4.317,124.74,[],None,0.8156146179401993,0.09053156146179436,0.09385382059800633,106.924,0,0.02723249982207821,0.030767771573729664,0.02829950013521647,0.031199500208246564
2007-12-17,600519.XSHG,71,124.22,121.85,129.94,119.54,373879346.0,4.317,121.85,['bearish harami'],None,0.22788461538461602,0.5500000000000004,0.22211538461538366,107.819,1,0.031125847221698928,0.03246265886991019,0.030807547696521883,0.029995835068721367
2007-12-18,600519.XSHG,72,119.6,116.07,119.61,114.35,372844742.0,4.317,116.07,[],sell,0.6711026615969578,0.0019011406844116172,0.32699619771863064,108.353,1,0.029191732707048633,0.028202759655909012,0.02854376215857839,0.027588504789670967
2007-12-19,600519.XSHG,73,117.7,117.2,118.91,113.76,278674107.0,4.317,117.2,[],None,0.09708737864077686,0.2349514563106788,0.6679611650485443,108.85600000000002,1,0.02839631764691107,0.027914092719819875,0.028286414669679228,0.028059142024156603
2007-12-20,600519.XSHG,74,118.85,117.68,119.1,115.53,140714576.0,4.317,117.68,['hanging man'],None,0.3277310924369719,0.07002801120448193,0.6022408963585462,109.4105,1,0.028877753078046964,0.027992445173901207,0.029058457136376715,0.028259058725531035
2007-12-21,600519.XSHG,75,117.81,121.87,122.66,117.81,198189104.0,4.317,121.87,[],None,0.8371134020618571,0.1628865979381429,0.0,110.35650000000001,1,0.028442367992497983,0.029460522734583123,0.030052952517207385,0.030004164931278637
2007-12-24,600519.XSHG,76,124.67,120.92,124.71,120.69,449776303.0,4.317,120.92,[],None,0.9328358208955233,0.009950248756216936,0.05721393034825975,111.378,1,0.03131423499909993,0.030305904475987033,0.03130915720878295,0.02960849645980842
2007-12-25,600519.XSHG,77,120.92,125.03,126.12,120.92,368772023.0,4.317,125.03,['bullish engulfing'],None,0.7903846153846148,0.20961538461538515,0.0,112.45150000000001,1,0.02974433685409158,0.030887362161538024,0.03140947911123518,0.03132028321532695
2007-12-26,600519.XSHG,78,124.73,128.21,129.07,124.19,322367541.0,4.317,128.21,[],buy,0.7131147540983621,0.17622950819671845,0.11065573770491942,113.60300000000002,1,0.031339353369420064,0.03210388710648511,0.032835794854794945,0.032644731361932536
2007-12-27,600519.XSHG,79,128.21,129.85,130.11,125.43,485898989.0,4.317,129.85,"['hammer', 'three white soldiers']",None,0.350427350427347,0.055555555555559605,0.5940170940170934,114.99550000000002,1,0.032796218847987814,0.03253276369724613,0.03337666076366777,0.03332778009162849
2007-12-28,600519.XSHG,80,127.98,132.83,132.88,125.76,600445954.0,4.317,132.83,['three white soldiers'],buy,0.681179775280901,0.007022471910109974,0.311797752808989,116.56949999999999,1,0.032699931761760635,0.03367506000148457,0.033520600884577464,0.0345689296126614
2008-01-02,600519.XSHG,81,131.09,128.22,132.21,127.63,428486871.0,4.317,128.22,['bearish harami'],None,0.6266375545851521,0.24454148471615753,0.12882096069869034,117.97099999999998,1,0.034001900623354224,0.033398764505513545,0.034336261569732435,0.03264889629321116
2008-01-03,600519.XSHG,82,128.38,123.67,131.09,122.3,638361163.0,4.317,123.67,[],sell,0.5358361774744016,0.30830489192264005,0.1558589306029583,119.1265,1,0.03286738756389485,0.03293689740777092,0.03201141052594847,0.03075385256143274
2008-01-04,600519.XSHG,83,122.43,124.3,124.79,120.12,704732968.0,4.317,124.3,[],None,0.4004282655246231,0.10492505353319248,0.49464668094218445,120.245,1,0.030376482507148278,0.030338894982968653,0.031060533363575293,0.031016243231986672
2008-01-07,600519.XSHG,84,124.45,122.62,126.47,121.25,646078990.0,4.317,122.62,['dark cloud cover'],None,0.3505747126436779,0.3869731800766277,0.2624521072796944,121.0915,1,0.031222134307926107,0.03103169562958259,0.03155341923214487,0.030316534777176177
2008-01-08,600519.XSHG,85,121.85,124.18,125.66,120.47,682166585.0,4.317,124.18,['piercing line'],None,0.4489402697495209,0.2851637764932544,0.2658959537572247,121.97649999999999,1,0.030133671594053647,0.030697666746393727,0.031213197128176492,0.030966264056643072
2008-01-09,600519.XSHG,86,122.36,124.19,125.3,122.36,256589157.0,4.317,124.19,[],buy,0.6224489795918366,0.37755102040816335,0.0,122.612,1,0.030347177741774783,0.030549209464976457,0.03203758145702296,0.030970428987921697
