,,Date,Open,Close,High,Low,Volume,Money,Factor,Adj Close
600519.XSHG,930,2011-07-06,125.49,125.55,126.16,124.92,3006193.0,377527552.0,4.912,125.55
600519.XSHG,931,2011-07-07,125.51,127.55,128.84,125.51,6232932.0,793379776.0,4.912,127.55
600519.XSHG,932,2011-07-08,127.71,127.53,128.45,126.79,2615088.0,333151328.0,4.912,127.53
600519.XSHG,933,2011-07-11,127.52,129.34,130.15,127.12,3898287.0,502438496.0,4.912,129.34
600519.XSHG,934,2011-07-12,129.0,127.31,129.34,127.24,4335436.0,554927104.0,4.912,127.31
600519.XSHG,935,2011-07-13,127.54,127.87,128.46,127.06,3364630.0,429986688.0,4.912,127.87
600519.XSHG,936,2011-07-14,127.87,126.99,128.0,126.69,3777519.0,480420224.0,4.912,126.99
600519.XSHG,937,2011-07-15,126.55,128.23,128.65,126.55,2703367.0,346071488.0,4.912,128.23
600519.XSHG,938,2011-07-18,128.27,130.74,131.71,128.27,4340786.0,566196224.0,4.912,130.74
600519.XSHG,939,2011-07-19,130.7,130.66,131.44,129.58,3085761.0,403182848.0,4.912,130.66
600519.XSHG,940,2011-07-20,131.41,131.35,131.74,130.43,2886472.0,378689408.0,4.912,131.35
600519.XSHG,941,2011-07-21,131.53,133.67,135.03,131.42,7255620.0,968173568.0,4.912,133.67
600519.XSHG,942,2011-07-22,133.5,135.55,137.26,133.5,7587992.0,1029115264.0,4.912,135.55
600519.XSHG,943,2011-07-25,136.02,133.82,136.47,133.07,5366047.0,720951296.0,4.912,133.82
600519.XSHG,944,2011-07-26,133.72,133.76,134.04,132.73,3772889.0,503434816.0,4.912,133.76
600519.XSHG,945,2011-07-27,133.98,134.26,136.35,133.17,4668412.0,630035072.0,4.912,134.26
600519.XSHG,946,2011-07-28,133.98,136.51,136.61,132.73,3488532.0,468616896.0,4.912,136.51
600519.XSHG,947,2011-07-29,136.35,135.82,136.35,134.9,2907333.0,394180480.0,4.912,135.82
600519.XSHG,948,2011-08-01,136.24,133.64,136.24,133.26,2826483.0,378447552.0,4.912,133.64
600519.XSHG,949,2011-08-02,132.87,132.15,133.23,130.47,4238240.0,555745792.0,4.912,132.15
600519.XSHG,950,2011-08-03,130.9,132.6,133.26,130.76,2596447.0,344076864.0,4.912,132.6
600519.XSHG,951,2011-08-04,133.06,134.69,135.16,132.6,2704794.0,363287264.0,4.912,134.69
600519.XSHG,952,2011-08-05,131.47,133.48,135.1,131.47,3244524.0,433966208.0,4.912,133.48
600519.XSHG,953,2011-08-08,132.08,131.2,134.77,130.11,5613179.0,740883136.0,4.912,131.2
600519.XSHG,954,2011-08-09,129.08,132.14,133.39,126.82,5619265.0,726671488.0,4.912,132.14
600519.XSHG,955,2011-08-10,133.0,135.17,135.69,131.26,5849356.0,782644224.0,4.912,135.17
600519.XSHG,956,2011-08-11,134.05,141.08,141.67,134.05,9427624.0,1301728256.0,4.912,141.08
600519.XSHG,957,2011-08-12,141.28,142.44,142.99,139.96,6006112.0,851693632.0,4.912,142.44
600519.XSHG,958,2011-08-15,142.72,140.16,143.77,139.25,4481893.0,630341312.0,4.912,140.16
600519.XSHG,959,2011-08-16,140.39,137.79,141.46,136.85,5705588.0,788423424.0,4.912,137.79
600519.XSHG,960,2011-08-17,137.99,137.89,138.97,137.15,2062582.0,284382048.0,4.912,137.89
600519.XSHG,961,2011-08-18,137.54,136.81,137.89,135.6,4465320.0,609082944.0,4.912,136.81
600519.XSHG,962,2011-08-19,135.95,137.93,138.09,135.72,5705058.0,780729984.0,4.912,137.93
600519.XSHG,963,2011-08-22,138.06,134.25,138.58,133.79,4286147.0,581020736.0,4.912,134.25
600519.XSHG,964,2011-08-23,134.04,134.66,135.49,133.65,3588361.0,482616544.0,4.912,134.66
600519.XSHG,965,2011-08-24,134.71,135.23,136.67,134.11,2732766.0,370146592.0,4.912,135.23
600519.XSHG,966,2011-08-25,136.35,136.3,137.01,134.71,4578137.0,623188928.0,4.912,136.3
600519.XSHG,967,2011-08-26,136.27,139.88,139.96,135.92,3461999.0,477352672.0,4.912,139.88
600519.XSHG,968,2011-08-29,139.31,141.45,141.92,137.66,3969311.0,558335936.0,4.912,141.45
600519.XSHG,969,2011-08-30,141.61,141.16,142.87,139.97,4385314.0,619557312.0,4.912,141.16
600519.XSHG,970,2011-08-31,143.77,141.13,144.23,140.95,7611387.0,1079339648.0,4.912,141.13
600519.XSHG,971,2011-09-01,141.08,138.96,141.59,138.32,3909529.0,544632832.0,4.912,138.96
600519.XSHG,972,2011-09-02,138.56,139.21,139.44,137.93,2105086.0,292111776.0,4.912,139.21
600519.XSHG,973,2011-09-05,138.77,136.2,138.9,135.69,4161427.0,569905664.0,4.912,136.2
600519.XSHG,974,2011-09-06,135.36,133.4,136.87,132.92,4884275.0,656690816.0,4.912,133.4
600519.XSHG,975,2011-09-07,133.79,136.41,136.6,133.72,3057012.0,412012256.0,4.912,136.41
600519.XSHG,976,2011-09-08,136.68,135.28,137.33,135.11,2006182.0,274052384.0,4.912,135.28
600519.XSHG,977,2011-09-09,135.73,136.07,137.78,134.04,2165140.0,294079488.0,4.912,136.07
600519.XSHG,978,2011-09-13,134.44,132.49,135.36,132.13,2883740.0,384543776.0,4.912,132.49
600519.XSHG,979,2011-09-14,133.39,130.07,133.58,127.59,7247848.0,940641408.0,4.912,130.07
600519.XSHG,980,2011-09-15,130.11,130.43,131.55,129.96,2910048.0,380380032.0,4.912,130.43
600519.XSHG,981,2011-09-16,131.09,133.34,133.48,130.11,2743753.0,361574720.0,4.912,133.34
600519.XSHG,982,2011-09-19,133.85,133.21,134.38,132.68,2336324.0,311793472.0,4.912,133.21
600519.XSHG,983,2011-09-20,133.19,131.97,133.19,131.09,1945607.0,256651648.0,4.912,131.97
600519.XSHG,984,2011-09-21,131.96,134.29,134.73,131.75,3749820.0,501953376.0,4.912,134.29
600519.XSHG,985,2011-09-22,133.39,129.88,133.97,129.65,3703547.0,489514720.0,4.912,129.88
600519.XSHG,986,2011-09-23,127.54,127.51,128.79,124.78,11647681.0,1476263552.0,4.912,127.51
600519.XSHG,987,2011-09-26,126.07,123.61,127.64,123.54,6423835.0,803193664.0,4.912,123.61
600519.XSHG,988,2011-09-27,124.83,124.49,125.93,123.32,3766507.0,468028768.0,4.912,124.49
600519.XSHG,989,2011-09-28,125.38,122.96,125.38,122.37,4929192.0,611544832.0,4.912,122.96
600519.XSHG,990,2011-09-29,121.5,122.94,125.51,121.5,4570156.0,563567680.0,4.912,122.94
600519.XSHG,991,2011-09-30,122.98,125.24,125.57,122.98,2780337.0,346902272.0,4.912,125.24
600519.XSHG,992,2011-10-10,125.43,123.54,126.03,123.29,2173772.0,270790784.0,4.912,123.54
600519.XSHG,993,2011-10-11,126.16,122.86,126.16,120.25,3132883.0,387171392.0,4.912,122.86
600519.XSHG,994,2011-10-12,122.55,126.19,126.56,121.19,4531797.0,563092928.0,4.912,126.19
600519.XSHG,995,2011-10-13,126.19,126.21,128.03,124.85,3646573.0,460883872.0,4.912,126.21
600519.XSHG,996,2011-10-14,125.54,125.8,126.68,124.72,1897476.0,238319744.0,4.912,125.8
600519.XSHG,997,2011-10-17,126.28,129.54,129.78,125.9,3958060.0,509046240.0,4.912,129.54
600519.XSHG,998,2011-10-18,128.36,129.07,131.01,128.14,3467610.0,451487840.0,4.912,129.07
600519.XSHG,999,2011-10-19,129.73,130.19,132.41,129.45,3448146.0,451701344.0,4.912,130.19
600519.XSHG,1000,2011-10-20,129.45,125.57,130.47,125.24,4460892.0,569297344.0,4.912,125.57
600519.XSHG,1001,2011-10-21,125.28,127.73,128.13,125.28,2604837.0,330777248.0,4.912,127.73
600519.XSHG,1002,2011-10-24,128.66,131.78,132.15,127.74,4929319.0,638275456.0,4.912,131.78
600519.XSHG,1003,2011-10-25,130.89,131.83,133.61,130.89,4876244.0,643502592.0,4.912,131.83
600519.XSHG,1004,2011-10-26,131.34,132.64,132.79,130.57,4488305.0,591834112.0,4.912,132.64
600519.XSHG,1005,2011-10-27,132.77,132.73,134.29,132.43,3059575.0,407006048.0,4.912,132.73
600519.XSHG,1006,2011-10-28,133.73,134.71,135.89,133.73,3965378.0,533715360.0,4.912,134.71
600519.XSHG,1007,2011-10-31,134.9,134.19,135.48,133.18,4279696.0,574616384.0,4.912,134.19
600519.XSHG,1008,2011-11-01,133.51,136.15,136.35,133.07,4131378.0,559038592.0,4.912,136.15
600519.XSHG,1009,2011-11-02,134.67,137.71,137.76,134.44,4055229.0,550968576.0,4.912,137.71
600519.XSHG,1010,2011-11-03,138.69,136.2,138.98,136.13,4636400.0,636306560.0,4.912,136.2
600519.XSHG,1011,2011-11-04,136.6,136.52,137.99,135.58,2822505.0,384686880.0,4.912,136.52
600519.XSHG,1012,2011-11-07,136.81,135.89,137.14,135.73,2522270.0,344437184.0,4.912,135.89
600519.XSHG,1013,2011-11-08,136.45,134.54,136.63,134.04,3887736.0,525028352.0,4.912,134.54
600519.XSHG,1014,2011-11-09,134.64,134.13,135.8,133.06,3758329.0,506506688.0,4.912,134.13
600519.XSHG,1015,2011-11-10,133.58,134.71,135.1,133.48,2224569.0,298980864.0,4.912,134.71
600519.XSHG,1016,2011-11-11,134.71,134.03,134.8,133.41,1779424.0,238543936.0,4.912,134.03
600519.XSHG,1017,2011-11-14,135.03,136.19,136.78,134.18,2737205.0,371343616.0,4.912,136.19
600519.XSHG,1018,2011-11-15,136.41,134.0,136.64,133.39,2706162.0,364242656.0,4.912,134.0
600519.XSHG,1019,2011-11-16,134.02,131.93,134.02,131.35,4496376.0,592948928.0,4.912,131.93
600519.XSHG,1020,2011-11-17,131.98,132.63,133.79,131.62,2372391.0,315328832.0,4.912,132.63
600519.XSHG,1021,2011-11-18,132.66,131.8,133.31,131.22,3029582.0,401272256.0,4.912,131.8
600519.XSHG,1022,2011-11-21,131.88,131.99,133.65,131.49,2798612.0,370926336.0,4.912,131.99
600519.XSHG,1023,2011-11-22,132.01,135.41,135.95,131.81,5425717.0,729198912.0,4.912,135.41
600519.XSHG,1024,2011-11-23,135.11,137.41,137.53,135.11,4799533.0,656169792.0,4.912,137.41
600519.XSHG,1025,2011-11-24,137.07,136.47,137.45,136.35,4041834.0,554286400.0,4.912,136.47
600519.XSHG,1026,2011-11-25,136.51,137.98,140.19,136.02,6123200.0,848244736.0,4.912,137.98
600519.XSHG,1027,2011-11-28,138.2,140.53,141.13,137.54,8123540.0,1136929536.0,4.912,140.53
600519.XSHG,1028,2011-11-29,140.49,139.67,141.99,139.17,6293539.0,884545024.0,4.912,139.67
600519.XSHG,1029,2011-11-30,139.88,138.03,141.13,137.2,6127390.0,850997824.0,4.912,138.03
600519.XSHG,1030,2011-12-01,140.09,139.86,141.4,138.17,5141586.0,719311296.0,4.912,139.86
600519.XSHG,1031,2011-12-02,139.31,140.64,142.07,139.31,4149608.0,584935168.0,4.912,140.64
600519.XSHG,1032,2011-12-05,140.92,135.84,140.92,135.63,5939043.0,816027264.0,4.912,135.84
600519.XSHG,1033,2011-12-06,135.7,133.83,135.72,132.54,5653937.0,756470592.0,4.912,133.83
600519.XSHG,1034,2011-12-07,133.85,135.17,135.69,133.85,4159741.0,562146752.0,4.912,135.17
600519.XSHG,1035,2011-12-08,135.3,133.39,137.07,133.31,3753004.0,506265024.0,4.912,133.39
600519.XSHG,1036,2011-12-09,133.29,131.3,133.95,131.22,5592085.0,737854848.0,4.912,131.3
600519.XSHG,1037,2011-12-12,131.3,129.8,132.01,129.38,4493503.0,585362496.0,4.912,129.8
600519.XSHG,1038,2011-12-13,129.4,128.96,130.09,128.78,4564863.0,591182080.0,4.912,128.96
600519.XSHG,1039,2011-12-14,128.96,130.0,131.42,128.96,3167424.0,412444000.0,4.912,130.0
600519.XSHG,1040,2011-12-15,129.36,129.44,130.68,128.17,3329774.0,430851264.0,4.912,129.44
600519.XSHG,1041,2011-12-16,130.11,132.59,132.72,130.1,4664265.0,614353408.0,4.912,132.59
600519.XSHG,1042,2011-12-19,132.06,132.08,132.33,130.96,3874032.0,510463392.0,4.912,132.08
600519.XSHG,1043,2011-12-20,132.08,131.58,133.26,130.43,2603293.0,342834656.0,4.912,131.58
600519.XSHG,1044,2011-12-21,132.2,129.6,132.39,129.44,3342372.0,437207584.0,4.912,129.6
600519.XSHG,1045,2011-12-22,129.78,131.2,132.03,128.66,2654581.0,346785280.0,4.912,131.2
600519.XSHG,1046,2011-12-23,131.35,131.92,132.34,130.76,2679880.0,353128160.0,4.912,131.92
600519.XSHG,1047,2011-12-26,131.82,126.9,131.83,126.36,7151859.0,918253504.0,4.912,126.9
600519.XSHG,1048,2011-12-27,126.82,124.21,126.82,123.75,4765616.0,594898816.0,4.912,124.21
600519.XSHG,1049,2011-12-28,123.73,125.0,125.18,122.54,4221325.0,524088096.0,4.912,125.0
600519.XSHG,1050,2011-12-29,124.26,126.3,126.75,124.26,3053120.0,384717984.0,4.912,126.3
600519.XSHG,1051,2011-12-30,126.62,127.02,128.06,124.85,4483450.0,569875584.0,4.912,127.02
600519.XSHG,1052,2012-01-04,125.84,121.74,126.67,121.56,5155707.0,637232832.0,4.912,121.74
600519.XSHG,1053,2012-01-05,120.91,120.35,121.7,119.83,4584162.0,553347008.0,4.912,120.35
600519.XSHG,1054,2012-01-06,120.32,122.64,123.57,119.36,3833591.0,464647456.0,4.912,122.64
600519.XSHG,1055,2012-01-09,122.22,123.54,123.59,119.44,3981139.0,483282464.0,4.912,123.54
600519.XSHG,1056,2012-01-10,122.88,127.79,127.91,122.29,5971002.0,749263296.0,4.912,127.79
600519.XSHG,1057,2012-01-11,126.79,124.64,127.41,124.39,6070767.0,761167936.0,4.912,124.64
600519.XSHG,1058,2012-01-12,123.92,125.08,125.87,123.92,4175964.0,522231552.0,4.912,125.08
600519.XSHG,1059,2012-01-13,125.31,123.99,125.64,123.22,3126194.0,387615936.0,4.912,123.99
600519.XSHG,1060,2012-01-16,123.13,116.58,123.13,115.43,7861147.0,933514112.0,4.912,116.58
600519.XSHG,1061,2012-01-17,116.9,118.57,119.58,112.3,9317822.0,1077158912.0,4.912,118.57
600519.XSHG,1062,2012-01-18,119.21,116.56,121.68,116.08,7197454.0,858725568.0,4.912,116.56
600519.XSHG,1063,2012-01-19,116.89,118.74,119.33,115.33,3702531.0,437246144.0,4.912,118.74
600519.XSHG,1064,2012-01-20,119.59,122.2,122.35,119.59,4517286.0,548292992.0,4.912,122.2
600519.XSHG,1065,2012-01-30,122.21,120.78,122.87,120.29,4649231.0,563162752.0,4.912,120.78
600519.XSHG,1066,2012-01-31,121.18,122.49,122.62,121.14,2412820.0,294490848.0,4.912,122.49
600519.XSHG,1067,2012-02-01,122.35,122.32,123.88,121.49,3777852.0,464159680.0,4.912,122.32
600519.XSHG,1068,2012-02-02,122.32,122.5,122.88,121.09,3100751.0,378596192.0,4.912,122.5
600519.XSHG,1069,2012-02-03,122.52,122.54,122.62,120.57,4035579.0,490438848.0,4.912,122.54
600519.XSHG,1070,2012-02-06,122.62,123.89,124.03,122.09,4527098.0,557205056.0,4.912,123.89
600519.XSHG,1071,2012-02-07,123.08,122.13,123.83,121.83,2730487.0,334371744.0,4.912,122.13
600519.XSHG,1072,2012-02-08,122.13,123.73,124.19,121.62,3512725.0,432175424.0,4.912,123.73
600519.XSHG,1073,2012-02-09,123.54,125.34,125.61,123.31,4776240.0,596916608.0,4.912,125.34
600519.XSHG,1074,2012-02-10,124.54,125.18,126.43,124.26,3390091.0,425266912.0,4.912,125.18
600519.XSHG,1075,2012-02-13,124.52,127.1,128.25,123.97,3293126.0,416409696.0,4.912,127.1
600519.XSHG,1076,2012-02-14,126.62,127.36,127.91,126.03,2304432.0,292922048.0,4.912,127.36
600519.XSHG,1077,2012-02-15,126.64,128.0,128.73,126.64,3761071.0,481676736.0,4.912,128.0
600519.XSHG,1078,2012-02-16,127.16,125.98,128.0,125.24,3350470.0,424963040.0,4.912,125.98
600519.XSHG,1079,2012-02-17,127.4,125.8,127.4,125.09,1870014.0,235751776.0,4.912,125.8
600519.XSHG,1080,2012-02-20,126.79,125.41,127.26,125.38,2819959.0,356774752.0,4.912,125.41
600519.XSHG,1081,2012-02-21,126.03,126.13,126.54,125.11,2098499.0,264260512.0,4.912,126.13
600519.XSHG,1082,2012-02-22,126.66,126.66,127.15,125.49,3401641.0,429952032.0,4.912,126.66
600519.XSHG,1083,2012-02-23,126.51,127.68,128.16,126.51,5087983.0,649316736.0,4.912,127.68
600519.XSHG,1084,2012-02-24,127.6,130.16,130.24,127.58,3643888.0,471970592.0,4.912,130.16
600519.XSHG,1085,2012-02-27,130.62,130.43,131.43,129.78,4042345.0,528808000.0,4.912,130.43
600519.XSHG,1086,2012-02-28,131.05,131.91,132.04,130.47,3910806.0,514122720.0,4.912,131.91
600519.XSHG,1087,2012-02-29,132.08,134.35,134.71,131.75,6000927.0,802601088.0,4.912,134.35
600519.XSHG,1088,2012-03-01,133.73,133.12,135.01,132.99,2575061.0,345438336.0,4.912,133.12
600519.XSHG,1089,2012-03-02,133.15,132.01,133.85,131.1,5359395.0,706746816.0,4.912,132.01
600519.XSHG,1090,2012-03-05,131.98,131.32,132.0,130.5,4649779.0,609500928.0,4.912,131.32
600519.XSHG,1091,2012-03-06,130.76,128.82,131.32,128.79,4789816.0,621286464.0,4.912,128.82
600519.XSHG,1092,2012-03-07,127.95,126.91,128.52,126.81,4443578.0,567286784.0,4.912,126.91
600519.XSHG,1093,2012-03-08,126.96,127.77,128.86,126.81,3587667.0,458505184.0,4.912,127.77
600519.XSHG,1094,2012-03-09,127.93,131.37,131.5,127.61,4449738.0,578119744.0,4.912,131.37
600519.XSHG,1095,2012-03-12,131.5,131.78,132.48,130.78,3908313.0,514548192.0,4.912,131.78
600519.XSHG,1096,2012-03-13,131.49,132.51,133.59,131.49,2787425.0,370157888.0,4.912,132.51
600519.XSHG,1097,2012-03-14,132.47,130.55,134.08,130.11,6193838.0,820433728.0,4.912,130.55
600519.XSHG,1098,2012-03-15,130.79,130.72,133.0,130.5,4275583.0,562966976.0,4.912,130.72
600519.XSHG,1099,2012-03-16,131.94,136.41,136.68,131.62,7850155.0,1060740608.0,4.912,136.41
600519.XSHG,1100,2012-03-19,136.55,136.44,139.02,135.08,6944999.0,952934080.0,4.912,136.44
600519.XSHG,1101,2012-03-20,136.38,136.51,137.4,135.44,3561120.0,486464288.0,4.912,136.51
600519.XSHG,1102,2012-03-21,136.55,134.77,137.33,133.96,4493623.0,607930944.0,4.912,134.77
600519.XSHG,1103,2012-03-22,134.26,134.94,135.95,134.24,1267971.0,171049552.0,4.912,134.94
600519.XSHG,1104,2012-03-23,136.35,139.32,139.67,136.35,8350859.0,1159278464.0,4.912,139.32
600519.XSHG,1105,2012-03-26,138.73,141.41,141.87,138.71,5730277.0,807094336.0,4.912,141.41
600519.XSHG,1106,2012-03-27,138.14,132.41,138.64,132.08,12038631.0,1635757952.0,4.912,132.41
600519.XSHG,1107,2012-03-28,130.76,132.34,134.71,130.31,8440238.0,1116354688.0,4.912,132.34
600519.XSHG,1108,2012-03-29,131.95,132.18,135.03,131.42,5628162.0,751200384.0,4.912,132.18
600519.XSHG,1109,2012-03-30,132.18,129.42,133.39,128.13,5776862.0,749355392.0,4.912,129.42
600519.XSHG,1110,2012-04-05,128.86,135.36,135.63,128.86,6233576.0,831105664.0,4.912,135.36
600519.XSHG,1111,2012-04-06,135.11,136.66,136.73,135.05,4067842.0,553033024.0,4.912,136.66
600519.XSHG,1112,2012-04-09,136.38,137.51,137.94,135.1,2202781.0,300301664.0,4.912,137.51
600519.XSHG,1113,2012-04-10,137.52,136.75,137.85,134.78,2532425.0,344431360.0,4.912,136.75
600519.XSHG,1114,2012-04-11,134.71,137.24,138.98,133.73,4787795.0,655577472.0,4.912,137.24
600519.XSHG,1115,2012-04-12,137.24,139.58,139.65,135.81,4325500.0,597232640.0,4.912,139.58
600519.XSHG,1116,2012-04-13,139.63,139.98,140.65,138.91,3123912.0,436617440.0,4.912,139.98
600519.XSHG,1117,2012-04-16,139.63,139.85,141.54,139.04,3179609.0,447725408.0,4.912,139.85
600519.XSHG,1118,2012-04-17,139.86,138.11,139.97,137.99,2719859.0,377050656.0,4.912,138.11
600519.XSHG,1119,2012-04-18,138.26,140.53,141.15,137.99,3472130.0,485407328.0,4.912,140.53
600519.XSHG,1120,2012-04-19,140.48,137.65,140.86,136.55,3321202.0,459867200.0,4.912,137.65
600519.XSHG,1121,2012-04-20,136.87,139.63,140.19,136.87,2594163.0,360265728.0,4.912,139.63
600519.XSHG,1122,2012-04-23,139.12,139.2,140.8,137.9,2021245.0,281175040.0,4.912,139.2
600519.XSHG,1123,2012-04-24,139.43,138.99,139.97,137.95,3314865.0,459834816.0,4.912,138.99
600519.XSHG,1124,2012-04-25,139.6,139.91,140.13,137.99,2363318.0,329552768.0,4.912,139.91
600519.XSHG,1125,2012-04-26,140.78,142.39,142.59,140.29,5329421.0,753334272.0,4.912,142.39
600519.XSHG,1126,2012-04-27,142.39,147.56,148.16,142.39,6502522.0,954712960.0,4.912,147.56
600519.XSHG,1127,2012-05-02,148.51,148.49,148.88,145.88,5378119.0,793434496.0,4.912,148.49
600519.XSHG,1128,2012-05-03,148.49,148.96,149.36,146.93,3904179.0,579082880.0,4.912,148.96
600519.XSHG,1129,2012-05-04,148.83,153.76,154.34,148.83,4851516.0,734789696.0,4.912,153.76
600519.XSHG,1130,2012-05-07,154.29,154.1,156.23,153.29,5211464.0,805751872.0,4.912,154.1
600519.XSHG,1131,2012-05-08,154.06,153.83,154.32,150.73,5579786.0,851128768.0,4.912,153.83
600519.XSHG,1132,2012-05-09,151.87,151.68,152.87,149.29,5008289.0,756259712.0,4.912,151.68
600519.XSHG,1133,2012-05-10,151.79,149.62,151.79,149.13,4652857.0,697959424.0,4.912,149.62
600519.XSHG,1134,2012-05-11,149.82,149.62,150.15,148.44,3539891.0,528011712.0,4.912,149.62
600519.XSHG,1135,2012-05-14,149.82,146.0,149.82,144.96,5904260.0,863502656.0,4.912,146.0
600519.XSHG,1136,2012-05-15,145.29,146.61,146.97,144.63,2460612.0,359784512.0,4.912,146.61
600519.XSHG,1137,2012-05-16,146.5,144.58,146.8,143.25,4282367.0,619595456.0,4.912,144.58
600519.XSHG,1138,2012-05-17,144.64,144.5,145.48,143.65,5200457.0,751957376.0,4.912,144.5
600519.XSHG,1139,2012-05-18,143.69,143.2,144.54,141.87,3999038.0,571816896.0,4.912,143.2
600519.XSHG,1140,2012-05-21,142.97,146.66,147.53,142.97,4389490.0,638767872.0,4.912,146.66
600519.XSHG,1141,2012-05-22,147.85,150.66,152.12,147.85,6309285.0,951034112.0,4.912,150.66
600519.XSHG,1142,2012-05-23,150.64,151.44,152.51,149.82,3762371.0,570787776.0,4.912,151.44
600519.XSHG,1143,2012-05-24,151.0,144.72,152.95,143.17,8178857.0,1201209600.0,4.912,144.72
600519.XSHG,1144,2012-05-25,144.72,143.63,145.13,141.93,4652134.0,667952256.0,4.912,143.63
600519.XSHG,1145,2012-05-28,143.25,148.17,148.44,143.12,4235826.0,618961088.0,4.912,148.17
600519.XSHG,1146,2012-05-30,149.5,150.25,151.12,149.16,3911216.0,587866112.0,4.912,150.25
600519.XSHG,1147,2012-05-31,149.95,155.52,156.26,149.82,5686640.0,877484800.0,4.912,155.52
600519.XSHG,1148,2012-06-01,156.39,157.95,159.68,155.54,5859716.0,923904320.0,4.912,157.95
600519.XSHG,1149,2012-06-04,156.39,155.42,159.67,155.39,3702255.0,581257536.0,4.912,155.42
600519.XSHG,1150,2012-06-05,156.05,158.23,158.89,155.87,3737820.0,588242240.0,4.912,158.23
600519.XSHG,1151,2012-06-06,158.36,155.46,159.02,155.35,2850231.0,445576928.0,4.912,155.46
600519.XSHG,1152,2012-06-07,156.65,156.38,158.14,155.6,2994556.0,470452064.0,4.912,156.38
600519.XSHG,1153,2012-06-08,157.05,157.03,157.82,155.08,2630676.0,411908864.0,4.912,157.03
600519.XSHG,1154,2012-06-11,156.98,154.78,157.86,153.37,5031366.0,780468480.0,4.912,154.78
600519.XSHG,1155,2012-06-12,153.9,153.66,155.4,152.53,2491624.0,382922336.0,4.912,153.66
600519.XSHG,1156,2012-06-13,154.09,157.04,157.17,153.17,3114198.0,485626144.0,4.912,157.04
600519.XSHG,1157,2012-06-14,156.39,160.72,161.51,155.88,4368380.0,698222400.0,4.912,160.72
600519.XSHG,1158,2012-06-15,161.0,159.93,161.92,157.55,3022335.0,483582944.0,4.912,159.93
600519.XSHG,1159,2012-06-18,159.95,161.95,163.17,159.95,2973410.0,482525472.0,4.912,161.95
600519.XSHG,1160,2012-06-19,161.06,160.14,163.07,158.99,2632761.0,423906496.0,4.912,160.14
600519.XSHG,1161,2012-06-20,160.22,160.04,160.59,159.02,1733894.0,277398336.0,4.912,160.04
600519.XSHG,1162,2012-06-21,160.04,157.56,160.07,156.92,2592294.0,409685088.0,4.912,157.56
600519.XSHG,1163,2012-06-25,156.46,156.13,158.99,156.06,2805354.0,440645792.0,4.912,156.13
600519.XSHG,1164,2012-06-26,155.86,156.29,156.97,152.86,3975403.0,615182464.0,4.912,156.29
600519.XSHG,1165,2012-06-27,156.39,158.95,159.22,156.39,3539348.0,559606592.0,4.912,158.95
600519.XSHG,1166,2012-06-28,158.94,155.17,159.02,155.07,3380509.0,529704800.0,4.912,155.17
600519.XSHG,1167,2012-06-29,154.66,157.15,158.36,154.66,3534333.0,555873152.0,4.912,157.15
600519.XSHG,1168,2012-07-02,157.7,158.92,160.95,155.09,3915867.0,622505536.0,4.912,158.92
600519.XSHG,1169,2012-07-03,158.56,167.52,167.56,158.37,7633304.0,1255671552.0,4.912,167.52
600519.XSHG,1170,2012-07-04,168.88,169.97,170.78,165.59,6853610.0,1155572224.0,4.912,169.97
600519.XSHG,1171,2012-07-05,167.95,167.99,169.55,166.32,3407957.0,572395264.0,4.99,167.99
600519.XSHG,1172,2012-07-06,168.19,173.55,174.88,167.02,5866167.0,1005403264.0,4.99,173.55
600519.XSHG,1173,2012-07-09,173.48,170.04,175.56,169.97,4273488.0,736832320.0,4.99,170.04
600519.XSHG,1174,2012-07-10,169.89,167.15,171.68,166.8,4042788.0,683253824.0,4.99,167.15
600519.XSHG,1175,2012-07-11,167.5,172.23,172.44,165.8,4795231.0,808688576.0,4.99,172.23
600519.XSHG,1176,2012-07-12,172.3,170.93,176.9,170.22,5583664.0,968810624.0,4.99,170.93
600519.XSHG,1177,2012-07-13,170.67,175.36,176.23,170.42,4426438.0,769107520.0,4.99,175.36
600519.XSHG,1178,2012-07-16,174.96,175.06,177.62,174.83,4424259.0,779744576.0,4.99,175.06
600519.XSHG,1179,2012-07-17,173.56,169.39,174.22,169.09,5397601.0,925218304.0,4.99,169.39
600519.XSHG,1180,2012-07-18,169.29,163.52,170.82,160.14,11092558.0,1815273728.0,4.99,163.52
600519.XSHG,1181,2012-07-19,162.87,164.35,165.92,162.24,3981951.0,654750784.0,4.99,164.35
600519.XSHG,1182,2012-07-20,163.87,162.26,167.38,162.14,3903101.0,644548800.0,4.99,162.26
600519.XSHG,1183,2012-07-23,160.13,161.93,162.52,159.54,2967836.0,477867232.0,4.99,161.93
600519.XSHG,1184,2012-07-24,160.62,166.47,169.67,160.62,5149099.0,853488576.0,4.99,166.47
600519.XSHG,1185,2012-07-25,166.88,170.59,170.76,166.56,3920415.0,664005632.0,4.99,170.59
600519.XSHG,1186,2012-07-26,170.16,167.18,173.23,166.68,3508239.0,594576384.0,4.99,167.18
600519.XSHG,1187,2012-07-27,167.47,166.52,168.22,164.75,2759645.0,458534528.0,4.99,166.52
600519.XSHG,1188,2012-07-30,166.38,166.78,168.62,165.25,2620875.0,439211392.0,4.99,166.78
