Date,Unnamed: 0,Unnamed: 1,open,close,high,low,Money,Factor,mean_candle,label,action,%body,%upper-shadow,%lower-shadow,MA,trend,open_norm,high_norm,low_norm,close_norm
2007-08-30,600276.XSHG,0,2.84,2.92,2.95,2.84,32402044.0,4.283,2.92,[],None,0.7272727272727258,0.2727272727272742,0.0,,0,0.004821084208270834,0.005002128565346955,0.004991126885536823,0.005190872715475286
2007-08-31,600276.XSHG,1,2.92,3.05,3.07,2.92,47996817.0,4.283,3.05,[],None,0.8666666666666665,0.13333333333333353,0.0,,0,0.005678165845296762,0.006279267773520645,0.005878438331854481,0.006596734075916513
2007-09-03,600276.XSHG,2,3.06,3.11,3.13,3.05,60162494.0,4.283,3.11,['three white soldiers'],None,0.6249999999999972,0.25,0.12500000000000278,,0,0.007178058710092132,0.0069178373776074935,0.007320319432120671,0.0072455931653509255
2007-09-04,600276.XSHG,3,3.11,3.04,3.13,3.03,52471751.0,4.283,3.04,['bearish engulfing'],None,0.6999999999999977,0.2,0.10000000000000223,,0,0.007713734733233335,0.0069178373776074935,0.0070984915705412585,0.006488590894344112
2007-09-05,600276.XSHG,4,3.06,3.0,3.07,2.98,74793845.0,4.283,3.0,[],None,0.6666666666666683,0.11111111111110891,0.22222222222222276,,0,0.007178058710092132,0.006279267773520645,0.0065439219165927195,0.006056018168054508
2007-09-06,600276.XSHG,5,3.05,3.0,3.05,2.99,54604389.0,4.283,3.0,['three black crows'],None,0.8333333333333358,0.0,0.1666666666666642,,0,0.007070923505463893,0.006066411238825033,0.006654835847382433,0.006056018168054508
2007-09-07,600276.XSHG,6,3.05,3.01,3.11,2.98,101544017.0,4.283,3.01,['three black crows'],None,0.3076923076923082,0.46153846153846234,0.23076923076922945,,0,0.007070923505463893,0.006704980842911875,0.0065439219165927195,0.006164161349626902
2007-09-10,600276.XSHG,7,3.01,3.11,3.11,3.0,31966649.0,4.283,3.11,['bullish engulfing'],None,0.909090909090911,0.0,0.09090909090908908,,0,0.006642382686950929,0.006704980842911875,0.006765749778172139,0.0072455931653509255
2007-09-11,600276.XSHG,8,3.13,3.02,3.15,3.0,36988171.0,4.283,3.02,['dark cloud cover'],None,0.733333333333333,0.13333333333333353,0.13333333333333353,,0,0.00792800514248982,0.007130693912303105,0.006765749778172139,0.00627230453119931
2007-09-12,600276.XSHG,9,3.01,2.98,3.02,2.72,43665139.0,4.283,2.98,[],None,0.09999999999999941,0.033333333333334124,0.8666666666666665,,0,0.006642382686950929,0.005747126436781613,0.003660159716060339,0.005839731804909699
2007-09-13,600276.XSHG,10,2.9,2.79,2.93,2.78,39415477.0,4.283,2.79,[],None,0.7333333333333307,0.20000000000000118,0.06666666666666805,,0,0.00546389543604028,0.004789272030651343,0.0043256433007985776,0.003785011355034066
2007-09-14,600276.XSHG,11,3.0,2.81,3.0,2.8,60681358.0,4.283,2.81,[],None,0.9499999999999988,0.0,0.05000000000000111,,0,0.00653524748232269,0.005534269902085994,0.00454747116237799,0.004001297718178868
2007-09-17,600276.XSHG,12,2.8,2.8,2.87,2.75,23690162.0,4.283,2.8,['doji'],None,0.0,0.5833333333333351,0.4166666666666648,,0,0.0043925433897578706,0.004150702426564498,0.003992901508429458,0.0038931545366064635
